OrderId,OrderDate,ProdId,CustId,Qty,IsHonored
957157,2023-06-26,3,45,25,False
957158,2023-06-26,27,27,1,True
957159,2023-06-26,27,31,5,True
957160,2023-06-26,13,63,14,True
957161,2023-06-26,33,96,2,True
957162,2023-06-26,32,59,15,True
957163,2023-06-26,11,5,1,True
957164,2023-06-26,16,80,1,True
957165,2023-06-26,40,85,15,False
957166,2023-06-26,27,20,6,False
957167,2023-06-26,36,74,8,False
957168,2023-06-26,13,48,12,True
957169,2023-06-26,19,86,1,True
957170,2023-06-26,26,58,5,True
957171,2023-06-26,14,44,25,True
957172,2023-06-26,36,98,25,False
957173,2023-06-26,38,18,8,False
957174,2023-06-26,26,76,15,True
957175,2023-06-26,23,30,5,True
957176,2023-06-26,22,94,15,True
957177,2023-06-26,18,8,5,True
957178,2023-06-26,22,1,20,False
957179,2023-06-26,13,21,2,True
957180,2023-06-26,2,32,10,False
957181,2023-06-26,18,54,12,True
957182,2023-06-26,8,76,8,True
957183,2023-06-26,6,46,8,True
957184,2023-06-26,23,60,10,True
957185,2023-06-26,30,5,5,True
957186,2023-06-26,13,6,8,True
957187,2023-06-26,16,29,12,False
957188,2023-06-26,23,84,15,True
957189,2023-06-26,26,67,2,True
957190,2023-06-26,7,2,15,True
957191,2023-06-26,8,47,12,True
957192,2023-06-26,33,11,10,True
957193,2023-06-26,4,90,14,True
957194,2023-06-26,30,5,15,False
957195,2023-06-26,27,12,6,False
957196,2023-06-26,21,6,8,False
957197,2023-06-26,11,74,2,True
957198,2023-06-26,22,96,5,True
957199,2023-06-26,9,45,6,True
957200,2023-06-26,21,52,20,False
957201,2023-06-26,28,92,14,True
957202,2023-06-26,39,12,12,False
957203,2023-06-26,11,20,14,True
957204,2023-06-26,13,22,15,False
957205,2023-06-26,14,65,25,False
957206,2023-06-26,34,90,2,True
957207,2023-06-26,11,96,2,True
957208,2023-06-26,1,68,14,True
957209,2023-06-26,39,95,15,False
957210,2023-06-26,39,99,20,False
957211,2023-06-26,23,92,8,False
957212,2023-06-26,11,50,12,False
957213,2023-06-26,8,88,2,True
957214,2023-06-26,31,68,12,True
957215,2023-06-26,10,78,10,True
957216,2023-06-26,12,16,8,True
957217,2023-06-26,38,35,6,True
957218,2023-06-26,21,48,10,False
957219,2023-06-26,25,81,20,False
957220,2023-06-26,20,72,10,False
957221,2023-06-26,26,98,10,True
957222,2023-06-26,11,26,8,True
957223,2023-06-26,23,71,14,False
957224,2023-06-26,40,70,10,True
957225,2023-06-26,25,78,5,True
957226,2023-06-26,35,27,25,True
957227,2023-06-26,3,41,2,True
957228,2023-06-26,18,63,6,True
957229,2023-06-26,19,1,10,True
957230,2023-06-26,20,81,20,False
957231,2023-06-26,24,8,20,True
957232,2023-06-26,17,33,15,True
957233,2023-06-26,5,54,14,True
957234,2023-06-26,34,88,10,True
957235,2023-06-26,8,40,8,False
957236,2023-06-26,30,31,1,True
957237,2023-06-26,22,60,12,False
957238,2023-06-26,40,6,20,False
957239,2023-06-26,37,62,1,True
957240,2023-06-26,26,8,20,False
957241,2023-06-26,23,33,6,False
957242,2023-06-26,25,71,15,False
957243,2023-06-26,6,42,15,False
957244,2023-06-26,39,85,5,False
957245,2023-06-26,29,61,2,True
957246,2023-06-26,28,15,14,True
957247,2023-06-26,23,64,14,False
957248,2023-06-26,22,14,2,True
957249,2023-06-26,14,70,2,True
957250,2023-06-26,37,99,15,False
957251,2023-06-26,10,85,5,True
957252,2023-06-26,12,42,12,True
957253,2023-06-26,21,70,10,False
957254,2023-06-26,23,46,10,False
957255,2023-06-26,29,37,1,True
957256,2023-06-26,17,41,15,False
957257,2023-06-26,31,26,8,True
957258,2023-06-26,37,3,20,False
957259,2023-06-26,27,50,25,False
957260,2023-06-26,33,84,10,True
957261,2023-06-26,13,60,10,False
957262,2023-06-26,20,40,12,False
957263,2023-06-26,38,44,25,False
957264,2023-06-26,9,34,15,True
957265,2023-06-26,33,94,20,False
957266,2023-06-26,36,21,6,False
957267,2023-06-26,24,68,1,True
957268,2023-06-26,36,69,8,False
957269,2023-06-26,32,55,12,False
957270,2023-06-26,30,71,5,False
957271,2023-06-26,13,79,20,False
957272,2023-06-26,36,27,5,False
957273,2023-06-26,32,9,14,False
957274,2023-06-26,27,45,25,False
957275,2023-06-26,33,21,12,True
957276,2023-06-26,13,25,12,False
957277,2023-06-26,39,78,10,False
957278,2023-06-26,8,56,25,False
957279,2023-06-26,5,36,10,False
957280,2023-06-26,11,99,20,False
957281,2023-06-26,18,75,12,False
957282,2023-06-26,25,93,6,True
957283,2023-06-26,17,77,20,False
957284,2023-06-26,31,81,6,True
957285,2023-06-26,8,51,12,False
957286,2023-06-26,16,21,1,True
957287,2023-06-26,21,30,14,False
957288,2023-06-26,36,14,14,False
957289,2023-06-26,18,46,12,False
957290,2023-06-26,28,41,2,True
957291,2023-06-26,23,78,25,False
957292,2023-06-26,1,22,5,True
957293,2023-06-26,21,11,2,True
957294,2023-06-26,34,63,20,False
957295,2023-06-26,10,92,15,True
957296,2023-06-26,26,53,6,False
957297,2023-06-26,38,39,12,False
957298,2023-06-26,36,12,25,False
957299,2023-06-26,39,60,25,False
957300,2023-06-26,35,86,15,True
957301,2023-06-26,37,79,25,False
957302,2023-06-26,28,68,25,False
957303,2023-06-26,37,69,1,True
957304,2023-06-26,26,45,6,False
957305,2023-06-26,1,35,20,False
957306,2023-06-26,8,60,6,True
957307,2023-06-26,36,19,2,True
957308,2023-06-26,8,52,20,False
957309,2023-06-26,2,43,15,False
957310,2023-06-26,15,63,10,True
957311,2023-06-26,25,59,6,False
957312,2023-06-26,34,21,6,True
957313,2023-06-26,40,45,1,True
957314,2023-06-26,34,95,20,False
957315,2023-06-26,14,41,12,False
957316,2023-06-26,36,93,8,False
957317,2023-06-26,35,65,1,True
957318,2023-06-26,1,25,14,False
957319,2023-06-26,20,73,14,False
957320,2023-06-26,25,4,25,False
957321,2023-06-26,5,64,10,False
957322,2023-06-26,10,11,8,True
957323,2023-06-26,11,8,20,False
957324,2023-06-26,13,32,15,False
957325,2023-06-26,31,58,15,False
957326,2023-06-26,26,43,14,False
957327,2023-06-26,32,98,20,False
957328,2023-06-26,16,78,8,True
957329,2023-06-26,24,32,1,True
957330,2023-06-26,22,46,2,False
957331,2023-06-26,30,93,14,False
957332,2023-06-26,20,91,14,False
957333,2023-06-26,22,29,25,False
957334,2023-06-26,15,48,10,False
957335,2023-06-26,7,34,25,False
957336,2023-06-26,38,6,12,False
957337,2023-06-26,30,69,14,False
957338,2023-06-26,8,11,5,False
957339,2023-06-26,24,83,12,True
957340,2023-06-26,5,36,5,False
957341,2023-06-26,10,99,12,False
957342,2023-06-26,33,97,1,True
957343,2023-06-26,12,20,14,True
957344,2023-06-26,18,79,14,False
957345,2023-06-26,10,100,15,False
957346,2023-06-26,29,13,2,True
957347,2023-06-26,28,40,6,True
957348,2023-06-26,3,84,2,True
957349,2023-06-26,2,79,10,False
957350,2023-06-26,39,73,8,False
957351,2023-06-26,15,32,14,False
957352,2023-06-26,11,77,2,False
957353,2023-06-26,5,70,8,False
957354,2023-06-26,27,66,20,False
957355,2023-06-26,9,87,2,True
957356,2023-06-26,30,22,15,False
957357,2023-06-26,8,43,10,False
957358,2023-06-26,35,26,14,False
957359,2023-06-26,23,21,2,True
957360,2023-06-26,14,57,6,True
957361,2023-06-26,26,13,10,False
957362,2023-06-26,10,80,25,False
957363,2023-06-26,22,61,2,False
957364,2023-06-26,35,35,12,False
957365,2023-06-26,29,30,8,True
957366,2023-06-26,24,26,20,False
957367,2023-06-26,25,7,10,False
957368,2023-06-26,37,97,25,False
957369,2023-06-26,33,61,8,False
957370,2023-06-26,1,85,8,False
957371,2023-06-26,39,33,25,False
957372,2023-06-26,37,95,6,False
957373,2023-06-26,8,82,8,False
957374,2023-06-26,10,63,12,False
957375,2023-06-26,11,89,5,False
957376,2023-06-26,18,10,2,False
957377,2023-06-26,40,63,20,False
957378,2023-06-26,40,41,6,False
957379,2023-06-26,39,94,15,False
957380,2023-06-26,18,98,20,False
957381,2023-06-26,20,87,1,True
957382,2023-06-26,34,25,25,False
957383,2023-06-26,28,59,8,False
957384,2023-06-26,11,39,1,False
957385,2023-06-26,16,62,10,False
957386,2023-06-26,31,95,5,True
957387,2023-06-26,36,51,5,False
957388,2023-06-26,2,62,15,False
957389,2023-06-26,7,8,20,False
957390,2023-06-26,23,96,25,False
957391,2023-06-26,24,99,25,False
957392,2023-06-26,23,14,14,False
957393,2023-06-26,5,25,14,False
957394,2023-06-26,7,38,25,False
957395,2023-06-26,11,60,20,False
957396,2023-06-26,31,35,5,False
957397,2023-06-26,20,93,20,False
957398,2023-06-26,39,53,2,True
957399,2023-06-26,27,6,20,False
957400,2023-06-26,23,7,15,False
957401,2023-06-26,14,100,20,False
957402,2023-06-26,24,52,5,True
957403,2023-06-26,3,23,6,True
957404,2023-06-26,18,92,5,False
957405,2023-06-26,31,49,1,True
957406,2023-06-26,29,25,20,True
957407,2023-06-26,20,16,14,False
957408,2023-06-26,15,47,15,False
957409,2023-06-26,7,62,20,False
957410,2023-06-26,34,64,25,False
957411,2023-06-26,26,97,15,False
957412,2023-06-26,18,15,20,False
957413,2023-06-26,5,79,1,True
957414,2023-06-26,29,22,15,True
957415,2023-06-26,29,17,20,False
957416,2023-06-26,37,65,15,False
957417,2023-06-26,32,93,5,True
957418,2023-06-26,28,97,6,False
957419,2023-06-26,6,83,15,False
957420,2023-06-26,19,82,6,True
957421,2023-06-26,16,95,15,False
957422,2023-06-26,37,48,6,False
957423,2023-06-26,37,4,12,False
957424,2023-06-26,7,86,12,False
957425,2023-06-26,18,12,14,False
957426,2023-06-26,12,34,15,False
957427,2023-06-26,12,8,1,True
957428,2023-06-26,10,89,12,False
957429,2023-06-26,16,20,1,True
957430,2023-06-26,15,41,10,False
957431,2023-06-26,6,84,25,False
957432,2023-06-26,17,28,6,True
957433,2023-06-26,17,13,15,False
957434,2023-06-26,23,59,10,False
957435,2023-06-26,2,18,20,False
957436,2023-06-26,13,29,10,False
957437,2023-06-26,1,29,8,False
957438,2023-06-26,30,70,2,True
957439,2023-06-26,30,34,10,False
957440,2023-06-26,7,28,5,True
957441,2023-06-26,26,41,14,False
957442,2023-06-26,16,15,10,False
957443,2023-06-26,36,38,10,False
957444,2023-06-26,38,92,20,False
957445,2023-06-26,26,85,20,False
957446,2023-06-26,29,55,20,False
957447,2023-06-26,29,97,20,False
957448,2023-06-26,13,44,1,True
957449,2023-06-26,12,83,8,True
957450,2023-06-26,27,42,1,True
957451,2023-06-26,38,32,8,False
957452,2023-06-26,16,34,8,False
957453,2023-06-26,9,67,2,True
957454,2023-06-26,18,91,14,False
957455,2023-06-26,11,94,14,False
957456,2023-06-26,39,16,2,True
957457,2023-06-26,6,50,8,False
957458,2023-06-26,4,39,15,True
957459,2023-06-26,35,15,6,False
957460,2023-06-26,24,29,14,False
957461,2023-06-26,30,6,12,False
957462,2023-06-26,1,43,6,False
957463,2023-06-26,1,69,5,False
957464,2023-06-26,1,62,15,False
957465,2023-06-26,35,20,14,False
957466,2023-06-26,4,79,8,False
957467,2023-06-26,9,87,1,True
957468,2023-06-26,33,25,2,True
957469,2023-06-26,38,78,8,False
957470,2023-06-26,39,94,14,False
957471,2023-06-26,39,32,20,False
957472,2023-06-26,32,58,20,False
957473,2023-06-26,33,98,14,False
957474,2023-06-26,11,68,10,False
957475,2023-06-26,12,54,10,False
957476,2023-06-26,14,21,1,True
957477,2023-06-26,15,20,10,False
957478,2023-06-26,39,40,10,False
957479,2023-06-26,20,3,15,False
957480,2023-06-26,36,92,6,False
957481,2023-06-26,17,90,8,False
957482,2023-06-26,22,80,1,False
957483,2023-06-26,30,24,1,True
957484,2023-06-26,23,35,2,True
957485,2023-06-26,38,34,10,False
957486,2023-06-26,11,71,2,False
957487,2023-06-26,40,85,20,False
957488,2023-06-26,22,86,12,False
957489,2023-06-26,13,92,15,False
957490,2023-06-26,40,3,6,False
957491,2023-06-26,22,27,2,False
957492,2023-06-26,35,18,6,False
957493,2023-06-26,36,33,2,True
957494,2023-06-26,23,56,10,False
957495,2023-06-26,2,73,5,True
957496,2023-06-26,2,50,8,False
957497,2023-06-26,32,67,25,False
957498,2023-06-26,38,64,14,False
957499,2023-06-26,2,54,6,False
957500,2023-06-26,33,71,6,False
957501,2023-06-26,29,42,2,False
957502,2023-06-26,32,33,25,False
957503,2023-06-26,11,25,5,False
957504,2023-06-26,26,73,6,False
957505,2023-06-26,37,33,6,False
957506,2023-06-26,1,75,25,False
957507,2023-06-26,9,76,15,False
957508,2023-06-26,7,38,2,True
957509,2023-06-26,1,94,6,False
957510,2023-06-26,8,53,8,False
957511,2023-06-26,7,61,2,True
957512,2023-06-26,16,9,15,False
957513,2023-06-26,28,19,14,False
957514,2023-06-26,2,55,8,False
957515,2023-06-26,13,41,12,False
957516,2023-06-26,6,10,14,False
957517,2023-06-26,34,83,8,False
957518,2023-06-26,9,82,1,True
957519,2023-06-26,5,58,12,False
957520,2023-06-26,21,68,15,False
957521,2023-06-26,36,82,5,False
957522,2023-06-26,4,89,6,True
957523,2023-06-26,30,86,2,False
957524,2023-06-26,29,39,25,False
957525,2023-06-26,19,35,15,False
957526,2023-06-26,30,40,5,False
957527,2023-06-26,4,98,8,False
957528,2023-06-26,11,98,20,False
957529,2023-06-26,25,32,6,False
957530,2023-06-26,16,66,14,False
957531,2023-06-26,26,10,20,False
957532,2023-06-26,1,82,6,False
957533,2023-06-26,40,75,5,False
957534,2023-06-26,39,16,1,False
957535,2023-06-26,9,67,5,False
957536,2023-06-26,40,11,15,False
957537,2023-06-26,18,49,15,False
957538,2023-06-26,27,22,1,True
957539,2023-06-26,18,40,15,False
957540,2023-06-26,3,92,1,True
957541,2023-06-26,3,1,5,True
957542,2023-06-26,40,55,10,False
957543,2023-06-26,17,66,1,True
957544,2023-06-26,16,80,5,False
957545,2023-06-26,40,81,20,False
957546,2023-06-26,3,81,12,False
957547,2023-06-26,20,57,14,False
957548,2023-06-26,7,8,6,False
957549,2023-06-26,28,7,14,False
957550,2023-06-26,9,64,20,False
957551,2023-06-26,27,91,20,False
957552,2023-06-26,5,96,25,False
957553,2023-06-26,24,36,10,True
957554,2023-06-26,36,8,14,False
957555,2023-06-26,16,65,6,False
957556,2023-06-26,19,53,14,False
957557,2023-06-26,20,31,6,False
957558,2023-06-26,20,25,12,False
957559,2023-06-26,28,24,25,False
957560,2023-06-26,27,85,10,False
957561,2023-06-26,15,68,25,False
957562,2023-06-26,31,53,12,False
957563,2023-06-26,18,26,25,False
957564,2023-06-26,31,42,12,False
957565,2023-06-26,14,6,20,False
957566,2023-06-26,35,29,10,False
957567,2023-06-26,22,56,25,False
957568,2023-06-26,16,84,15,False
957569,2023-06-26,36,86,5,False
957570,2023-06-26,31,56,12,False
957571,2023-06-26,20,22,12,False
957572,2023-06-26,14,40,5,False
957573,2023-06-26,8,76,8,False
957574,2023-06-26,3,13,10,False
957575,2023-06-26,22,65,12,False
957576,2023-06-26,19,28,1,True
957577,2023-06-26,35,36,25,False
957578,2023-06-26,13,31,20,False
957579,2023-06-26,4,12,25,False
957580,2023-06-26,16,94,10,False
957581,2023-06-26,36,14,6,False
957582,2023-06-26,9,1,2,True
957583,2023-06-26,29,35,5,False
957584,2023-06-26,12,99,10,False
957585,2023-06-26,30,64,20,False
957586,2023-06-26,29,23,5,False
957587,2023-06-26,26,65,8,False
957588,2023-06-26,33,43,15,False
957589,2023-06-26,14,77,14,False
957590,2023-06-26,1,18,5,False
957591,2023-06-26,13,47,15,False
957592,2023-06-26,26,83,1,True
957593,2023-06-26,27,8,25,False
957594,2023-06-26,34,88,5,False
957595,2023-06-26,35,89,8,False
957596,2023-06-26,31,96,15,False
957597,2023-06-26,32,95,14,False
957598,2023-06-26,10,91,15,False
957599,2023-06-26,24,18,10,False
957600,2023-06-26,40,65,6,False
957601,2023-06-26,16,69,12,False
957602,2023-06-26,36,40,12,False
957603,2023-06-26,27,92,12,False
957604,2023-06-26,27,87,6,False
957605,2023-06-26,22,33,15,False
957606,2023-06-26,21,78,12,False
957607,2023-06-26,12,14,14,False
957608,2023-06-26,23,56,2,False
957609,2023-06-26,30,84,15,False
957610,2023-06-26,25,83,14,False
957611,2023-06-26,6,31,15,False
957612,2023-06-26,31,24,15,False
957613,2023-06-26,39,31,14,False
957614,2023-06-26,31,35,20,False
957615,2023-06-26,34,65,12,False
957616,2023-06-26,35,58,1,True
957617,2023-06-26,10,28,6,False
957618,2023-06-26,13,96,8,False
957619,2023-06-26,34,6,20,False
957620,2023-06-26,16,78,6,False
957621,2023-06-26,24,25,6,False
957622,2023-06-26,29,1,10,False
957623,2023-06-26,32,70,20,False
957624,2023-06-26,34,5,6,False
957625,2023-06-26,7,75,6,False
957626,2023-06-26,2,68,2,False
957627,2023-06-26,7,28,14,False
957628,2023-06-26,33,21,25,False
957629,2023-06-26,25,26,15,False
957630,2023-06-26,34,21,6,False
957631,2023-06-26,15,4,6,True
957632,2023-06-26,7,63,2,False
957633,2023-06-26,14,80,1,True
957634,2023-06-26,12,89,5,False
957635,2023-06-26,30,98,25,False
957636,2023-06-26,3,100,14,False
957637,2023-06-26,30,58,10,False
957638,2023-06-26,22,24,5,False
957639,2023-06-26,25,93,20,False
957640,2023-06-26,38,77,6,False
957641,2023-06-26,22,85,10,False
957642,2023-06-26,8,77,10,False
957643,2023-06-26,31,4,2,False
957644,2023-06-26,21,87,10,False
957645,2023-06-26,23,10,1,False
957646,2023-06-26,4,75,20,False
957647,2023-06-26,18,2,25,False
957648,2023-06-26,30,9,14,False
957649,2023-06-26,7,14,2,False
957650,2023-06-26,2,100,5,False
957651,2023-06-26,30,1,15,False
957652,2023-06-26,29,44,6,False
957653,2023-06-26,9,44,20,False
957654,2023-06-26,30,76,5,False
957655,2023-06-26,20,7,2,True
957656,2023-06-26,32,38,1,True
957657,2023-06-26,5,34,5,False
957658,2023-06-26,34,47,14,False
957659,2023-06-26,4,57,1,False
957660,2023-06-26,28,16,25,False
957661,2023-06-26,10,48,5,False
957662,2023-06-26,25,48,10,False
957663,2023-06-26,25,98,6,False
957664,2023-06-26,12,48,8,False
957665,2023-06-26,29,89,8,False
957666,2023-06-26,3,99,2,True
957667,2023-06-26,12,55,15,False
957668,2023-06-26,7,43,8,False
957669,2023-06-26,19,58,8,False
957670,2023-06-26,24,83,1,False
957671,2023-06-26,32,83,20,False
957672,2023-06-26,10,73,6,False
957673,2023-06-26,2,63,15,False
957674,2023-06-26,24,4,14,False
957675,2023-06-26,33,16,6,False
957676,2023-06-26,2,32,12,False
957677,2023-06-26,17,99,5,False
957678,2023-06-26,4,61,2,False
957679,2023-06-26,34,18,10,False
957680,2023-06-26,7,13,12,False
957681,2023-06-26,31,45,10,False
957682,2023-06-26,35,8,20,False
957683,2023-06-26,5,83,1,True
957684,2023-06-26,36,22,5,False
957685,2023-06-26,8,57,2,False
957686,2023-06-26,21,63,20,False
957687,2023-06-26,15,29,8,False
957688,2023-06-26,3,29,6,False
957689,2023-06-26,34,100,14,False
957690,2023-06-26,3,55,6,False
957691,2023-06-26,29,54,6,False
957692,2023-06-26,31,67,25,False
957693,2023-06-26,24,27,8,False
957694,2023-06-26,33,28,20,False
957695,2023-06-26,40,74,20,False
957696,2023-06-26,1,14,12,False
957697,2023-06-26,13,31,2,True
957698,2023-06-26,19,16,6,False
957699,2023-06-26,4,18,12,False
957700,2023-06-26,17,72,6,False
957701,2023-06-26,28,61,25,False
957702,2023-06-26,22,43,10,False
957703,2023-06-26,31,38,2,False
957704,2023-06-26,13,27,20,False
957705,2023-06-26,24,6,10,False
957706,2023-06-26,15,27,1,True
957707,2023-06-26,11,77,15,False
957708,2023-06-26,28,41,25,False
957709,2023-06-26,10,37,5,False
957710,2023-06-26,30,59,1,True
957711,2023-06-26,15,83,8,False
957712,2023-06-26,26,39,25,False
957713,2023-06-26,14,42,10,False
957714,2023-06-26,21,32,1,True
957715,2023-06-26,14,26,14,False
957716,2023-06-26,15,35,14,False
957717,2023-06-26,31,50,25,False
957718,2023-06-26,34,72,20,False
957719,2023-06-26,40,85,20,False
957720,2023-06-26,5,89,1,True
957721,2023-06-26,31,12,6,False
957722,2023-06-26,3,94,14,False
957723,2023-06-26,19,34,25,False
957724,2023-06-26,10,8,20,False
957725,2023-06-26,20,41,25,False
957726,2023-06-26,18,87,8,False
957727,2023-06-26,23,42,2,False
957728,2023-06-26,19,25,14,False
957729,2023-06-26,10,94,25,False
957730,2023-06-26,6,81,20,False
957731,2023-06-26,6,69,1,True
957732,2023-06-26,35,3,1,True
957733,2023-06-26,35,20,20,False
957734,2023-06-26,37,1,20,False
957735,2023-06-26,10,26,5,False
957736,2023-06-26,10,8,20,False
957737,2023-06-26,24,87,5,False
957738,2023-06-26,38,34,10,False
957739,2023-06-26,4,93,20,False
957740,2023-06-26,31,52,8,False
957741,2023-06-26,22,34,12,False
957742,2023-06-26,6,94,14,False
957743,2023-06-26,8,32,8,False
957744,2023-06-26,29,36,15,False
957745,2023-06-26,13,28,2,False
957746,2023-06-26,37,39,1,True
957747,2023-06-26,10,75,1,True
957748,2023-06-26,24,3,10,False
957749,2023-06-26,12,49,8,False
957750,2023-06-26,19,63,15,False
957751,2023-06-26,32,41,8,False
957752,2023-06-26,14,54,1,False
957753,2023-06-26,8,39,14,False
957754,2023-06-26,34,72,14,False
957755,2023-06-26,10,62,20,False
957756,2023-06-26,13,34,2,False
957757,2023-06-26,6,80,8,False
957758,2023-06-26,16,61,2,False
957759,2023-06-26,21,30,1,True
957760,2023-06-26,35,67,5,False
957761,2023-06-26,36,29,20,False
957762,2023-06-26,11,73,5,False
957763,2023-06-26,31,38,1,False
957764,2023-06-26,15,97,14,False
957765,2023-06-26,20,15,10,False
957766,2023-06-26,17,87,6,False
957767,2023-06-26,12,78,12,False
957768,2023-06-26,31,73,1,False
957769,2023-06-26,39,32,10,False
957770,2023-06-26,8,26,12,False
957771,2023-06-26,32,30,8,False
957772,2023-06-26,30,73,10,False
957773,2023-06-26,10,62,15,False
957774,2023-06-26,38,80,12,False
957775,2023-06-26,28,5,10,False
957776,2023-06-26,33,3,2,True
957777,2023-06-26,26,64,15,False
957778,2023-06-26,19,30,5,False
957779,2023-06-26,5,29,10,False
957780,2023-06-26,18,34,8,False
957781,2023-06-26,15,92,6,False
957782,2023-06-26,34,7,10,False
957783,2023-06-26,4,22,20,False
957784,2023-06-26,33,9,1,False
957785,2023-06-26,34,86,15,False
957786,2023-06-26,1,78,5,False
957787,2023-06-26,37,92,12,False
957788,2023-06-26,24,83,25,False
957789,2023-06-26,18,12,25,False
957790,2023-06-26,19,69,15,False
957791,2023-06-26,5,1,25,False
957792,2023-06-26,27,45,8,False
957793,2023-06-26,39,96,14,False
957794,2023-06-26,2,29,1,True
957795,2023-06-26,36,13,10,False
957796,2023-06-26,20,46,15,False
957797,2023-06-26,24,7,8,False
957798,2023-06-26,28,27,10,False
957799,2023-06-26,24,40,2,False
957800,2023-06-26,26,46,14,False
957801,2023-06-26,26,92,1,True
957802,2023-06-26,4,99,25,False
957803,2023-06-26,1,75,12,False
957804,2023-06-26,31,24,10,False
957805,2023-06-26,19,88,6,False
957806,2023-06-26,36,80,25,False
957807,2023-06-26,3,9,14,False
957808,2023-06-26,15,79,1,True
957809,2023-06-26,8,89,1,True
957810,2023-06-26,17,42,6,False
957811,2023-06-26,28,56,6,False
957812,2023-06-26,6,23,2,False
957813,2023-06-26,17,1,6,False
957814,2023-06-26,22,42,20,False
957815,2023-06-26,29,90,8,False
957816,2023-06-26,28,48,14,False
957817,2023-06-26,3,5,12,False
957818,2023-06-26,40,57,20,False
957819,2023-06-26,11,82,14,False
957820,2023-06-26,2,82,15,False
957821,2023-06-26,35,86,1,False
957822,2023-06-26,27,72,8,False
957823,2023-06-26,10,42,20,False
957824,2023-06-26,28,4,2,False
957825,2023-06-26,22,63,14,False
