OrderId,OrderDate,ProdId,CustId,Qty,IsHonored
958197,2023-06-27,27,41,20,False
958198,2023-06-27,15,17,20,False
958199,2023-06-27,20,55,8,False
958200,2023-06-27,9,36,14,False
958201,2023-06-27,14,87,1,True
958202,2023-06-27,10,32,2,True
958203,2023-06-27,4,8,2,True
958204,2023-06-27,7,3,1,True
958205,2023-06-27,26,15,25,False
958206,2023-06-27,34,94,20,False
958207,2023-06-27,24,1,2,True
958208,2023-06-27,39,80,1,True
958209,2023-06-27,21,38,2,False
958210,2023-06-27,2,3,20,False
958211,2023-06-27,35,62,6,False
958212,2023-06-27,18,98,12,False
958213,2023-06-27,17,37,20,False
958214,2023-06-27,4,97,25,False
958215,2023-06-27,40,32,10,False
958216,2023-06-27,16,75,8,False
958217,2023-06-27,6,58,6,False
958218,2023-06-27,25,41,5,False
958219,2023-06-27,20,89,2,False
958220,2023-06-27,19,98,1,True
958221,2023-06-27,31,21,1,True
958222,2023-06-27,35,93,6,False
958223,2023-06-27,18,51,5,False
958224,2023-06-27,35,75,15,False
958225,2023-06-27,16,46,10,False
958226,2023-06-27,3,32,5,True
958227,2023-06-27,32,50,25,False
958228,2023-06-27,26,21,2,True
958229,2023-06-27,33,8,25,False
958230,2023-06-27,4,18,8,False
958231,2023-06-27,11,3,25,False
958232,2023-06-27,14,48,8,False
958233,2023-06-27,12,79,1,True
958234,2023-06-27,24,19,5,True
958235,2023-06-27,3,60,6,True
958236,2023-06-27,34,7,14,False
958237,2023-06-27,20,78,20,False
958238,2023-06-27,37,13,20,False
958239,2023-06-27,36,2,8,False
958240,2023-06-27,23,28,25,False
958241,2023-06-27,26,5,25,False
958242,2023-06-27,12,88,5,True
958243,2023-06-27,40,97,6,False
958244,2023-06-27,35,73,2,True
958245,2023-06-27,25,16,5,False
958246,2023-06-27,10,63,25,False
958247,2023-06-27,21,93,10,False
958248,2023-06-27,18,31,1,True
958249,2023-06-27,27,5,5,True
958250,2023-06-27,10,93,10,False
958251,2023-06-27,1,96,20,False
958252,2023-06-27,16,66,5,True
958253,2023-06-27,27,10,6,True
958254,2023-06-27,16,70,5,False
958255,2023-06-27,19,64,25,False
958256,2023-06-27,40,6,12,False
958257,2023-06-27,24,50,25,False
958258,2023-06-27,12,91,20,False
958259,2023-06-27,33,21,25,False
958260,2023-06-27,35,66,5,False
958261,2023-06-27,11,47,25,False
958262,2023-06-27,9,72,2,True
958263,2023-06-27,33,33,1,True
958264,2023-06-27,38,88,6,False
958265,2023-06-27,37,8,8,False
958266,2023-06-27,4,86,15,False
958267,2023-06-27,32,26,12,False
958268,2023-06-27,4,40,6,False
958269,2023-06-27,33,39,20,False
958270,2023-06-27,29,10,5,True
958271,2023-06-27,12,94,12,False
958272,2023-06-27,28,61,6,False
958273,2023-06-27,5,61,5,False
958274,2023-06-27,36,44,6,False
958275,2023-06-27,30,86,5,True
958276,2023-06-27,4,1,1,True
958277,2023-06-27,29,67,6,True
958278,2023-06-27,25,45,15,False
958279,2023-06-27,11,68,2,True
958280,2023-06-27,5,44,1,True
958281,2023-06-27,10,76,15,False
958282,2023-06-27,10,86,2,True
958283,2023-06-27,37,21,15,False
958284,2023-06-27,37,97,20,False
958285,2023-06-27,27,89,2,True
958286,2023-06-27,5,12,1,True
958287,2023-06-27,2,67,8,True
958288,2023-06-27,32,100,1,True
958289,2023-06-27,24,80,5,True
958290,2023-06-27,38,10,6,False
958291,2023-06-27,29,18,15,False
958292,2023-06-27,25,50,8,False
958293,2023-06-27,25,94,14,False
958294,2023-06-27,32,42,1,False
958295,2023-06-27,33,20,14,False
958296,2023-06-27,27,26,25,False
958297,2023-06-27,37,63,25,False
958298,2023-06-27,3,99,2,True
958299,2023-06-27,11,5,6,False
958300,2023-06-27,20,91,5,False
958301,2023-06-27,20,98,20,False
958302,2023-06-27,33,94,14,False
958303,2023-06-27,8,34,6,False
958304,2023-06-27,14,98,15,False
958305,2023-06-27,16,87,8,False
958306,2023-06-27,5,100,6,False
958307,2023-06-27,8,70,1,True
958308,2023-06-27,11,96,25,False
958309,2023-06-27,23,18,25,False
958310,2023-06-27,34,84,2,False
958311,2023-06-27,17,67,8,True
958312,2023-06-27,14,100,1,True
958313,2023-06-27,1,95,1,True
958314,2023-06-27,38,41,14,False
958315,2023-06-27,17,70,5,False
958316,2023-06-27,4,53,20,False
958317,2023-06-27,29,66,15,False
958318,2023-06-27,10,100,2,True
958319,2023-06-27,39,40,14,False
958320,2023-06-27,32,77,25,False
958321,2023-06-27,14,54,10,False
958322,2023-06-27,39,70,20,False
958323,2023-06-27,6,86,12,False
958324,2023-06-27,26,73,20,False
958325,2023-06-27,40,40,14,False
958326,2023-06-27,9,24,5,True
958327,2023-06-27,10,36,15,False
958328,2023-06-27,22,66,12,False
958329,2023-06-27,15,47,14,False
958330,2023-06-27,21,11,10,False
958331,2023-06-27,2,24,1,False
958332,2023-06-27,23,1,14,False
958333,2023-06-27,21,46,5,False
958334,2023-06-27,4,30,25,False
958335,2023-06-27,12,15,1,True
958336,2023-06-27,35,44,8,False
958337,2023-06-27,1,46,20,False
958338,2023-06-27,23,79,14,False
958339,2023-06-27,10,66,8,False
958340,2023-06-27,2,62,15,False
958341,2023-06-27,19,68,5,True
958342,2023-06-27,20,50,12,False
958343,2023-06-27,17,100,14,False
958344,2023-06-27,34,13,15,False
958345,2023-06-27,34,36,2,False
958346,2023-06-27,32,82,1,False
958347,2023-06-27,36,86,15,False
958348,2023-06-27,31,7,20,False
958349,2023-06-27,34,89,6,False
958350,2023-06-27,16,79,25,False
958351,2023-06-27,5,80,12,False
958352,2023-06-27,39,7,5,False
958353,2023-06-27,17,50,2,False
958354,2023-06-27,10,90,25,False
958355,2023-06-27,19,57,6,False
958356,2023-06-27,10,87,8,False
958357,2023-06-27,28,76,2,False
958358,2023-06-27,24,59,12,False
958359,2023-06-27,40,52,15,False
958360,2023-06-27,6,31,8,False
958361,2023-06-27,23,36,25,False
958362,2023-06-27,23,21,5,False
958363,2023-06-27,5,74,6,False
958364,2023-06-27,24,45,12,False
958365,2023-06-27,18,43,20,False
958366,2023-06-27,17,66,1,False
958367,2023-06-27,11,47,15,False
958368,2023-06-27,16,7,6,False
958369,2023-06-27,18,34,20,False
958370,2023-06-27,22,93,15,False
958371,2023-06-27,3,46,15,False
958372,2023-06-27,8,35,5,False
958373,2023-06-27,8,82,20,False
958374,2023-06-27,23,80,10,False
958375,2023-06-27,4,47,1,True
958376,2023-06-27,7,21,6,False
958377,2023-06-27,12,73,10,False
958378,2023-06-27,24,84,25,False
958379,2023-06-27,12,48,5,False
958380,2023-06-27,39,25,2,True
958381,2023-06-27,28,7,2,False
958382,2023-06-27,38,43,25,False
958383,2023-06-27,3,41,12,False
958384,2023-06-27,9,70,12,False
958385,2023-06-27,7,49,14,False
958386,2023-06-27,12,34,6,False
958387,2023-06-27,24,31,10,False
958388,2023-06-27,40,83,5,False
958389,2023-06-27,26,8,10,False
958390,2023-06-27,33,51,12,False
958391,2023-06-27,26,18,2,True
958392,2023-06-27,34,63,15,False
958393,2023-06-27,4,58,10,False
958394,2023-06-27,24,95,14,False
958395,2023-06-27,30,23,6,True
958396,2023-06-27,10,30,6,False
958397,2023-06-27,14,3,1,False
958398,2023-06-27,10,45,12,False
958399,2023-06-27,1,56,1,True
958400,2023-06-27,32,67,12,False
958401,2023-06-27,32,15,5,False
958402,2023-06-27,13,85,1,True
958403,2023-06-27,39,31,5,False
958404,2023-06-27,10,33,10,False
958405,2023-06-27,23,52,12,False
958406,2023-06-27,14,51,6,False
958407,2023-06-27,32,4,1,False
958408,2023-06-27,9,94,12,False
958409,2023-06-27,6,53,10,False
958410,2023-06-27,20,70,12,False
958411,2023-06-27,36,73,8,False
958412,2023-06-27,30,90,20,True
958413,2023-06-27,4,89,8,False
958414,2023-06-27,5,44,5,False
958415,2023-06-27,39,53,25,False
958416,2023-06-27,5,58,12,False
958417,2023-06-27,9,29,5,False
958418,2023-06-27,1,66,1,True
958419,2023-06-27,7,25,2,True
958420,2023-06-27,27,23,6,True
958421,2023-06-27,39,51,5,False
958422,2023-06-27,38,10,20,False
958423,2023-06-27,36,13,14,False
958424,2023-06-27,19,27,25,False
958425,2023-06-27,29,25,5,True
958426,2023-06-27,14,80,15,False
958427,2023-06-27,12,39,14,False
958428,2023-06-27,1,83,12,False
958429,2023-06-27,30,57,12,False
958430,2023-06-27,26,86,25,False
958431,2023-06-27,29,71,1,True
958432,2023-06-27,15,48,20,False
958433,2023-06-27,2,59,2,False
958434,2023-06-27,33,67,14,False
958435,2023-06-27,32,35,8,False
958436,2023-06-27,8,41,25,False
958437,2023-06-27,24,14,15,False
958438,2023-06-27,3,9,5,False
958439,2023-06-27,35,58,8,False
958440,2023-06-27,36,62,25,False
958441,2023-06-27,16,25,20,False
958442,2023-06-27,37,69,1,True
958443,2023-06-27,32,21,6,False
958444,2023-06-27,16,81,5,False
958445,2023-06-27,28,14,6,False
958446,2023-06-27,9,90,15,False
958447,2023-06-27,4,87,20,False
958448,2023-06-27,34,83,12,False
958449,2023-06-27,21,2,10,False
958450,2023-06-27,11,97,8,False
958451,2023-06-27,4,74,20,False
958452,2023-06-27,40,35,12,False
958453,2023-06-27,37,88,12,False
958454,2023-06-27,9,8,6,False
958455,2023-06-27,5,18,15,False
958456,2023-06-27,28,10,25,False
958457,2023-06-27,37,20,5,True
958458,2023-06-27,40,57,10,False
958459,2023-06-27,11,70,20,False
958460,2023-06-27,23,28,6,False
958461,2023-06-27,7,81,20,False
958462,2023-06-27,7,63,1,False
958463,2023-06-27,17,45,2,False
958464,2023-06-27,5,23,6,False
958465,2023-06-27,28,3,15,False
958466,2023-06-27,27,67,2,False
958467,2023-06-27,4,7,2,False
958468,2023-06-27,1,19,5,True
958469,2023-06-27,12,95,15,False
958470,2023-06-27,1,41,10,False
958471,2023-06-27,26,53,15,False
958472,2023-06-27,7,31,2,False
958473,2023-06-27,21,22,5,False
958474,2023-06-27,4,59,14,False
958475,2023-06-27,8,68,20,False
958476,2023-06-27,20,70,6,False
958477,2023-06-27,31,2,10,False
958478,2023-06-27,20,74,1,False
958479,2023-06-27,6,87,12,False
958480,2023-06-27,12,1,6,False
958481,2023-06-27,27,97,20,False
958482,2023-06-27,17,88,5,False
958483,2023-06-27,4,14,8,False
958484,2023-06-27,19,18,6,False
958485,2023-06-27,33,81,20,False
958486,2023-06-27,7,7,5,False
958487,2023-06-27,25,31,25,False
958488,2023-06-27,29,21,1,True
958489,2023-06-27,1,89,2,False
958490,2023-06-27,12,35,20,False
958491,2023-06-27,14,40,20,False
958492,2023-06-27,17,93,25,False
958493,2023-06-27,16,44,25,False
958494,2023-06-27,35,25,20,False
958495,2023-06-27,10,8,14,False
958496,2023-06-27,31,3,12,False
958497,2023-06-27,16,93,20,False
958498,2023-06-27,20,4,5,False
958499,2023-06-27,30,94,5,False
958500,2023-06-27,37,47,10,False
958501,2023-06-27,7,38,8,False
958502,2023-06-27,26,32,5,False
958503,2023-06-27,5,100,12,False
958504,2023-06-27,37,81,25,False
958505,2023-06-27,7,79,20,False
958506,2023-06-27,27,66,10,False
958507,2023-06-27,23,10,6,False
958508,2023-06-27,7,65,8,False
958509,2023-06-27,10,12,20,False
958510,2023-06-27,23,12,14,False
958511,2023-06-27,34,50,1,False
958512,2023-06-27,7,9,2,False
958513,2023-06-27,25,82,10,False
958514,2023-06-27,28,71,6,False
958515,2023-06-27,21,90,12,False
958516,2023-06-27,37,3,25,False
958517,2023-06-27,21,76,6,False
958518,2023-06-27,13,43,20,False
958519,2023-06-27,8,47,20,False
958520,2023-06-27,32,46,8,False
958521,2023-06-27,6,1,25,False
958522,2023-06-27,24,66,2,True
958523,2023-06-27,2,6,15,False
958524,2023-06-27,27,51,1,False
958525,2023-06-27,30,64,12,False
958526,2023-06-27,25,6,25,False
958527,2023-06-27,25,39,2,False
958528,2023-06-27,14,11,8,False
958529,2023-06-27,20,41,12,False
958530,2023-06-27,33,15,10,False
958531,2023-06-27,15,22,1,False
958532,2023-06-27,16,58,25,False
958533,2023-06-27,39,69,2,False
958534,2023-06-27,27,24,15,False
958535,2023-06-27,40,67,8,False
958536,2023-06-27,27,42,1,False
958537,2023-06-27,7,59,1,False
958538,2023-06-27,24,35,8,False
958539,2023-06-27,19,24,2,True
958540,2023-06-27,12,42,15,False
958541,2023-06-27,10,38,6,False
958542,2023-06-27,18,25,20,False
958543,2023-06-27,3,67,20,False
958544,2023-06-27,38,76,1,False
958545,2023-06-27,40,61,10,False
958546,2023-06-27,1,87,15,False
958547,2023-06-27,17,15,6,False
958548,2023-06-27,39,50,25,False
958549,2023-06-27,22,69,25,False
958550,2023-06-27,33,56,8,False
958551,2023-06-27,33,91,2,True
958552,2023-06-27,36,82,14,False
958553,2023-06-27,37,73,8,False
958554,2023-06-27,36,62,12,False
958555,2023-06-27,5,35,12,False
958556,2023-06-27,38,81,15,False
958557,2023-06-27,14,93,1,False
958558,2023-06-27,32,43,10,False
958559,2023-06-27,18,50,8,False
958560,2023-06-27,27,84,10,False
958561,2023-06-27,3,51,6,False
958562,2023-06-27,33,9,8,False
958563,2023-06-27,33,32,1,True
958564,2023-06-27,1,28,25,False
958565,2023-06-27,25,16,8,False
958566,2023-06-27,35,38,1,False
958567,2023-06-27,31,26,5,False
958568,2023-06-27,10,65,8,False
958569,2023-06-27,32,94,12,False
958570,2023-06-27,26,94,8,False
958571,2023-06-27,33,91,10,False
958572,2023-06-27,32,30,12,False
958573,2023-06-27,12,23,1,True
958574,2023-06-27,34,67,25,False
958575,2023-06-27,20,85,2,False
958576,2023-06-27,32,60,5,False
958577,2023-06-27,23,39,14,False
958578,2023-06-27,6,72,12,False
958579,2023-06-27,23,45,12,False
958580,2023-06-27,33,68,20,False
958581,2023-06-27,17,1,25,False
958582,2023-06-27,26,23,8,False
958583,2023-06-27,18,65,2,True
958584,2023-06-27,23,33,5,False
958585,2023-06-27,6,18,25,False
958586,2023-06-27,23,59,14,False
958587,2023-06-27,3,31,5,False
958588,2023-06-27,9,31,15,False
958589,2023-06-27,35,91,6,False
958590,2023-06-27,26,54,6,False
958591,2023-06-27,18,95,15,False
958592,2023-06-27,33,10,20,False
958593,2023-06-27,7,85,1,False
958594,2023-06-27,27,11,8,False
958595,2023-06-27,16,9,2,True
958596,2023-06-27,17,84,8,False
958597,2023-06-27,22,22,5,False
958598,2023-06-27,3,49,14,False
958599,2023-06-27,36,98,5,False
958600,2023-06-27,12,75,15,False
958601,2023-06-27,27,60,14,False
958602,2023-06-27,29,21,14,False
958603,2023-06-27,14,22,10,False
958604,2023-06-27,30,60,10,False
958605,2023-06-27,13,65,2,True
958606,2023-06-27,20,60,8,False
958607,2023-06-27,9,6,10,False
958608,2023-06-27,28,66,2,False
958609,2023-06-27,26,48,20,False
958610,2023-06-27,18,48,20,False
958611,2023-06-27,13,58,15,False
958612,2023-06-27,2,97,12,False
958613,2023-06-27,29,94,1,True
958614,2023-06-27,1,46,2,False
958615,2023-06-27,10,28,20,False
958616,2023-06-27,30,71,12,False
958617,2023-06-27,13,14,2,True
958618,2023-06-27,12,97,2,True
958619,2023-06-27,36,23,15,False
958620,2023-06-27,31,82,20,False
958621,2023-06-27,38,89,6,False
958622,2023-06-27,20,7,5,False
958623,2023-06-27,30,40,1,True
958624,2023-06-27,34,64,20,False
958625,2023-06-27,31,84,1,True
958626,2023-06-27,37,76,8,False
958627,2023-06-27,7,24,6,False
958628,2023-06-27,24,29,15,False
958629,2023-06-27,23,59,15,False
958630,2023-06-27,5,67,5,False
958631,2023-06-27,1,28,1,True
958632,2023-06-27,1,85,5,False
958633,2023-06-27,33,38,5,False
958634,2023-06-27,33,17,25,False
958635,2023-06-27,6,6,15,False
958636,2023-06-27,28,58,12,False
958637,2023-06-27,24,92,20,False
958638,2023-06-27,7,11,20,False
958639,2023-06-27,30,45,8,False
958640,2023-06-27,14,75,2,False
958641,2023-06-27,22,24,5,False
958642,2023-06-27,13,7,15,False
958643,2023-06-27,33,35,1,False
958644,2023-06-27,32,11,2,False
958645,2023-06-27,33,48,12,False
958646,2023-06-27,15,100,12,False
958647,2023-06-27,5,16,6,False
958648,2023-06-27,34,28,10,False
958649,2023-06-27,1,95,2,False
958650,2023-06-27,9,34,2,True
958651,2023-06-27,37,46,20,False
958652,2023-06-27,17,100,20,False
958653,2023-06-27,10,78,15,False
958654,2023-06-27,36,26,8,False
958655,2023-06-27,24,69,2,False
958656,2023-06-27,6,29,15,False
958657,2023-06-27,29,69,25,False
958658,2023-06-27,29,68,1,False
958659,2023-06-27,39,72,6,False
958660,2023-06-27,21,11,1,False
958661,2023-06-27,7,44,14,False
958662,2023-06-27,38,64,5,False
958663,2023-06-27,18,1,5,False
958664,2023-06-27,5,10,20,False
958665,2023-06-27,27,86,8,False
958666,2023-06-27,13,80,2,True
958667,2023-06-27,27,51,6,False
958668,2023-06-27,21,40,14,False
958669,2023-06-27,6,60,5,False
958670,2023-06-27,26,66,1,False
958671,2023-06-27,22,73,10,False
958672,2023-06-27,14,2,5,False
958673,2023-06-27,39,23,20,False
958674,2023-06-27,23,2,5,False
958675,2023-06-27,7,59,14,False
958676,2023-06-27,26,85,15,False
958677,2023-06-27,39,85,25,False
958678,2023-06-27,8,5,15,False
958679,2023-06-27,39,76,20,False
958680,2023-06-27,12,30,2,False
958681,2023-06-27,20,16,10,False
958682,2023-06-27,24,18,15,False
958683,2023-06-27,22,81,12,False
958684,2023-06-27,27,27,5,False
958685,2023-06-27,16,95,25,False
958686,2023-06-27,15,8,2,False
958687,2023-06-27,39,61,12,False
958688,2023-06-27,38,84,6,False
958689,2023-06-27,33,32,2,False
958690,2023-06-27,27,63,14,False
