OrderId,OrderDate,ProdId,CustId,Qty,IsHonored
945978,2023-06-15,16,84,6,True
945979,2023-06-15,20,45,20,True
945980,2023-06-15,29,94,8,False
945981,2023-06-15,37,16,25,False
945982,2023-06-15,1,72,12,False
945983,2023-06-15,29,90,20,False
945984,2023-06-15,17,24,20,False
945985,2023-06-15,37,34,1,True
945986,2023-06-15,2,38,20,False
945987,2023-06-15,12,41,20,True
945988,2023-06-15,14,79,8,True
945989,2023-06-15,40,31,2,True
945990,2023-06-15,5,37,14,False
945991,2023-06-15,17,47,15,False
945992,2023-06-15,9,79,1,True
945993,2023-06-15,40,76,12,False
945994,2023-06-15,6,31,20,False
945995,2023-06-15,28,36,20,False
945996,2023-06-15,12,86,10,False
945997,2023-06-15,3,2,14,False
945998,2023-06-15,19,36,14,True
945999,2023-06-15,18,33,20,True
946000,2023-06-15,17,10,20,False
946001,2023-06-15,37,56,2,True
946002,2023-06-15,24,34,6,True
946003,2023-06-15,18,46,20,False
946004,2023-06-15,1,76,25,False
946005,2023-06-15,27,77,12,False
946006,2023-06-15,2,97,10,False
946007,2023-06-15,13,53,2,True
946008,2023-06-15,8,58,15,False
946009,2023-06-15,23,8,1,True
946010,2023-06-15,31,85,8,True
946011,2023-06-15,17,46,8,False
946012,2023-06-15,38,24,12,False
946013,2023-06-15,6,46,12,False
946014,2023-06-15,30,58,5,True
946015,2023-06-15,3,76,2,True
946016,2023-06-15,34,2,15,False
946017,2023-06-15,14,86,1,False
946018,2023-06-15,32,16,5,True
946019,2023-06-15,7,55,5,True
946020,2023-06-15,21,52,6,False
946021,2023-06-15,20,39,1,True
946022,2023-06-15,21,32,25,False
946023,2023-06-15,37,6,14,False
946024,2023-06-15,19,80,14,True
946025,2023-06-15,34,7,1,True
946026,2023-06-15,33,92,20,False
946027,2023-06-15,1,87,25,False
946028,2023-06-15,7,42,25,False
946029,2023-06-15,8,46,6,True
946030,2023-06-15,1,69,2,True
946031,2023-06-15,11,19,10,True
946032,2023-06-15,3,45,2,True
946033,2023-06-15,19,46,6,False
946034,2023-06-15,22,45,12,True
946035,2023-06-15,32,94,8,True
946036,2023-06-15,25,33,8,False
946037,2023-06-15,33,55,20,False
946038,2023-06-15,40,54,15,False
946039,2023-06-15,25,74,25,False
946040,2023-06-15,23,13,10,True
946041,2023-06-15,7,7,1,True
946042,2023-06-15,25,55,10,False
946043,2023-06-15,25,46,15,False
946044,2023-06-15,10,7,2,True
946045,2023-06-15,5,78,10,False
946046,2023-06-15,25,83,15,False
946047,2023-06-15,21,53,15,False
946048,2023-06-15,13,32,2,True
946049,2023-06-15,24,16,8,True
946050,2023-06-15,16,53,5,True
946051,2023-06-15,26,54,6,True
946052,2023-06-15,31,68,10,True
946053,2023-06-15,6,12,25,False
946054,2023-06-15,35,98,6,True
946055,2023-06-15,2,9,5,True
946056,2023-06-15,27,62,25,False
946057,2023-06-15,14,88,1,False
946058,2023-06-15,2,38,25,False
946059,2023-06-15,31,27,20,False
946060,2023-06-15,3,71,2,True
946061,2023-06-15,25,72,5,False
946062,2023-06-15,32,24,10,False
946063,2023-06-15,1,12,2,False
946064,2023-06-15,36,58,6,False
946065,2023-06-15,12,91,1,True
946066,2023-06-15,30,46,5,True
946067,2023-06-15,20,34,10,False
946068,2023-06-15,40,96,1,True
946069,2023-06-15,30,67,1,True
946070,2023-06-15,32,5,8,False
946071,2023-06-15,27,6,10,False
946072,2023-06-15,5,65,14,False
946073,2023-06-15,26,15,2,True
946074,2023-06-15,14,68,25,False
946075,2023-06-15,38,45,10,False
946076,2023-06-15,36,60,15,False
946077,2023-06-15,21,69,12,False
946078,2023-06-15,1,44,14,False
946079,2023-06-15,36,56,1,True
946080,2023-06-15,29,100,10,False
946081,2023-06-15,13,81,25,False
946082,2023-06-15,35,21,15,False
946083,2023-06-15,34,32,5,False
946084,2023-06-15,25,10,1,True
946085,2023-06-15,16,25,5,False
946086,2023-06-15,11,1,6,False
946087,2023-06-15,24,79,10,False
946088,2023-06-15,10,23,12,True
946089,2023-06-15,18,11,1,True
946090,2023-06-15,25,70,25,False
946091,2023-06-15,18,95,10,False
946092,2023-06-15,28,90,14,False
946093,2023-06-15,19,43,5,False
946094,2023-06-15,4,57,8,True
946095,2023-06-15,10,63,6,True
946096,2023-06-15,23,100,12,False
946097,2023-06-15,34,65,14,False
946098,2023-06-15,35,76,12,False
946099,2023-06-15,29,98,5,False
946100,2023-06-15,38,81,20,False
946101,2023-06-15,40,83,20,False
946102,2023-06-15,39,86,1,True
946103,2023-06-15,35,76,20,False
946104,2023-06-15,13,71,25,False
946105,2023-06-15,23,92,12,False
946106,2023-06-15,20,63,20,False
946107,2023-06-15,2,37,10,False
946108,2023-06-15,39,48,25,True
946109,2023-06-15,35,29,10,True
946110,2023-06-15,22,9,25,False
946111,2023-06-15,12,36,12,False
946112,2023-06-15,2,34,12,False
946113,2023-06-15,24,15,8,False
946114,2023-06-15,15,24,10,False
946115,2023-06-15,22,54,20,False
946116,2023-06-15,5,100,8,False
946117,2023-06-15,15,27,20,False
946118,2023-06-15,4,94,14,True
946119,2023-06-15,37,86,15,False
946120,2023-06-15,21,81,1,True
946121,2023-06-15,33,58,2,True
946122,2023-06-15,21,38,2,True
946123,2023-06-15,18,35,12,False
946124,2023-06-15,20,96,1,True
946125,2023-06-15,27,30,1,True
946126,2023-06-15,14,84,25,False
946127,2023-06-15,2,50,6,False
946128,2023-06-15,1,72,15,False
946129,2023-06-15,14,43,2,False
946130,2023-06-15,40,53,5,True
946131,2023-06-15,16,28,15,False
946132,2023-06-15,3,94,2,True
946133,2023-06-15,18,96,2,True
946134,2023-06-15,12,76,20,False
946135,2023-06-15,16,44,25,False
946136,2023-06-15,5,91,5,True
946137,2023-06-15,39,85,20,False
946138,2023-06-15,1,72,20,False
946139,2023-06-15,40,47,25,False
946140,2023-06-15,14,33,2,False
946141,2023-06-15,36,22,15,False
946142,2023-06-15,23,82,12,False
946143,2023-06-15,13,8,25,False
946144,2023-06-15,14,83,20,False
946145,2023-06-15,39,29,5,True
946146,2023-06-15,25,19,10,False
946147,2023-06-15,9,99,8,True
946148,2023-06-15,4,5,6,False
946149,2023-06-15,29,17,15,False
946150,2023-06-15,8,63,14,False
946151,2023-06-15,8,96,6,False
946152,2023-06-15,15,68,2,True
946153,2023-06-15,17,17,20,False
946154,2023-06-15,8,82,25,False
946155,2023-06-15,40,15,15,False
946156,2023-06-15,22,7,2,True
946157,2023-06-15,26,81,12,False
946158,2023-06-15,18,81,14,False
946159,2023-06-15,15,69,10,False
946160,2023-06-15,4,23,12,False
946161,2023-06-15,33,96,1,True
946162,2023-06-15,35,42,5,False
946163,2023-06-15,26,14,15,False
946164,2023-06-15,13,76,20,False
946165,2023-06-15,37,71,25,False
946166,2023-06-15,29,25,5,False
946167,2023-06-15,3,47,1,True
946168,2023-06-15,4,68,5,False
946169,2023-06-15,40,3,12,False
946170,2023-06-15,39,82,5,False
946171,2023-06-15,11,41,14,False
946172,2023-06-15,18,29,14,False
946173,2023-06-15,16,70,25,False
946174,2023-06-15,15,69,5,False
946175,2023-06-15,35,49,14,False
946176,2023-06-15,6,22,6,False
946177,2023-06-15,2,37,2,False
946178,2023-06-15,32,86,14,False
946179,2023-06-15,17,74,5,True
946180,2023-06-15,15,64,12,False
946181,2023-06-15,36,7,25,False
946182,2023-06-15,31,36,25,False
946183,2023-06-15,16,44,10,False
946184,2023-06-15,25,77,25,False
946185,2023-06-15,36,60,20,False
946186,2023-06-15,7,63,25,False
946187,2023-06-15,26,79,12,False
946188,2023-06-15,30,86,25,False
946189,2023-06-15,13,22,6,True
946190,2023-06-15,36,100,5,False
946191,2023-06-15,33,83,15,False
946192,2023-06-15,18,55,12,False
946193,2023-06-15,33,97,1,True
946194,2023-06-15,27,94,20,False
946195,2023-06-15,32,16,15,False
946196,2023-06-15,29,91,25,False
946197,2023-06-15,26,69,15,False
946198,2023-06-15,19,60,12,False
946199,2023-06-15,1,26,10,False
946200,2023-06-15,4,58,6,False
946201,2023-06-15,2,82,15,False
946202,2023-06-15,11,93,20,False
946203,2023-06-15,26,81,20,False
946204,2023-06-15,19,1,8,False
946205,2023-06-15,36,4,6,False
946206,2023-06-15,2,70,12,False
946207,2023-06-15,27,1,20,False
946208,2023-06-15,20,100,14,False
946209,2023-06-15,40,100,12,False
946210,2023-06-15,17,56,15,False
946211,2023-06-15,29,11,15,False
946212,2023-06-15,40,76,6,False
946213,2023-06-15,21,19,15,False
946214,2023-06-15,36,82,5,False
946215,2023-06-15,5,42,8,False
946216,2023-06-15,23,22,10,False
946217,2023-06-15,39,59,10,False
946218,2023-06-15,3,81,5,False
946219,2023-06-15,11,18,14,False
946220,2023-06-15,23,70,14,False
946221,2023-06-15,20,19,15,False
946222,2023-06-15,18,3,2,True
946223,2023-06-15,22,82,20,False
946224,2023-06-15,34,90,20,False
946225,2023-06-15,20,82,12,False
946226,2023-06-15,4,43,12,False
946227,2023-06-15,21,78,14,False
946228,2023-06-15,12,87,6,False
946229,2023-06-15,29,84,10,False
946230,2023-06-15,22,48,12,False
946231,2023-06-15,19,41,20,False
946232,2023-06-15,27,31,8,False
946233,2023-06-15,12,35,14,False
946234,2023-06-15,6,57,5,True
946235,2023-06-15,12,52,14,False
946236,2023-06-15,12,49,14,False
946237,2023-06-15,23,29,12,False
946238,2023-06-15,2,52,2,False
946239,2023-06-15,33,28,1,True
946240,2023-06-15,35,26,14,False
946241,2023-06-15,37,60,25,False
946242,2023-06-15,39,81,15,False
946243,2023-06-15,20,11,5,False
946244,2023-06-15,32,95,25,False
946245,2023-06-15,1,42,15,False
946246,2023-06-15,15,64,5,False
946247,2023-06-15,28,11,6,False
946248,2023-06-15,36,5,14,False
946249,2023-06-15,1,66,14,False
946250,2023-06-15,22,47,8,False
946251,2023-06-15,2,91,2,False
946252,2023-06-15,6,92,6,False
946253,2023-06-15,37,28,5,False
946254,2023-06-15,35,79,10,False
946255,2023-06-15,34,26,14,False
946256,2023-06-15,25,86,10,False
946257,2023-06-15,24,72,8,False
946258,2023-06-15,26,75,8,False
946259,2023-06-15,18,31,12,False
946260,2023-06-15,19,56,2,False
946261,2023-06-15,19,33,14,False
946262,2023-06-15,12,15,25,False
946263,2023-06-15,22,85,8,False
946264,2023-06-15,14,7,25,False
946265,2023-06-15,40,18,5,False
946266,2023-06-15,25,87,8,False
946267,2023-06-15,8,91,15,False
946268,2023-06-15,18,23,5,False
946269,2023-06-15,37,33,5,False
946270,2023-06-15,21,20,2,False
946271,2023-06-15,35,68,15,False
946272,2023-06-15,21,33,2,False
946273,2023-06-15,37,68,5,False
946274,2023-06-15,2,35,1,False
946275,2023-06-15,29,13,10,False
946276,2023-06-15,10,23,10,False
946277,2023-06-15,31,9,12,True
946278,2023-06-15,38,32,1,True
946279,2023-06-15,17,44,12,False
946280,2023-06-15,33,36,6,False
946281,2023-06-15,32,54,8,False
946282,2023-06-15,2,12,25,False
946283,2023-06-15,35,27,14,False
946284,2023-06-15,19,44,15,False
946285,2023-06-15,3,93,10,False
946286,2023-06-15,40,43,10,False
946287,2023-06-15,31,97,14,False
946288,2023-06-15,11,62,14,False
946289,2023-06-15,2,5,8,False
946290,2023-06-15,2,37,6,False
946291,2023-06-15,31,90,25,False
946292,2023-06-15,27,46,8,False
946293,2023-06-15,12,12,12,False
946294,2023-06-15,15,96,10,False
946295,2023-06-15,2,71,15,False
946296,2023-06-15,18,82,2,True
946297,2023-06-15,28,13,25,False
946298,2023-06-15,38,47,8,False
946299,2023-06-15,35,58,5,False
946300,2023-06-15,11,37,5,False
946301,2023-06-15,22,27,25,False
946302,2023-06-15,19,100,6,False
946303,2023-06-15,38,76,14,False
946304,2023-06-15,10,35,20,False
946305,2023-06-15,9,58,25,False
946306,2023-06-15,13,16,10,False
946307,2023-06-15,5,48,20,False
946308,2023-06-15,7,32,15,False
946309,2023-06-15,13,38,6,False
946310,2023-06-15,24,27,2,True
946311,2023-06-15,35,24,25,False
946312,2023-06-15,40,72,8,False
946313,2023-06-15,40,8,8,False
946314,2023-06-15,12,1,2,True
946315,2023-06-15,30,14,25,False
946316,2023-06-15,18,17,10,False
946317,2023-06-15,36,34,8,False
946318,2023-06-15,16,32,8,False
946319,2023-06-15,35,80,25,False
946320,2023-06-15,15,59,20,False
946321,2023-06-15,8,23,20,False
946322,2023-06-15,1,42,25,False
946323,2023-06-15,24,75,8,False
946324,2023-06-15,20,68,12,False
946325,2023-06-15,15,15,6,False
946326,2023-06-15,39,90,15,False
946327,2023-06-15,27,50,25,False
946328,2023-06-15,18,57,2,False
946329,2023-06-15,31,81,1,True
946330,2023-06-15,2,90,25,False
946331,2023-06-15,22,33,8,False
946332,2023-06-15,4,70,14,False
946333,2023-06-15,25,16,20,False
946334,2023-06-15,27,57,1,True
946335,2023-06-15,39,49,8,False
946336,2023-06-15,16,66,20,False
946337,2023-06-15,5,58,6,False
946338,2023-06-15,9,69,10,True
946339,2023-06-15,28,34,1,True
946340,2023-06-15,10,89,20,False
946341,2023-06-15,32,12,8,False
946342,2023-06-15,2,95,25,False
946343,2023-06-15,10,5,8,False
946344,2023-06-15,19,63,14,False
946345,2023-06-15,33,8,15,False
946346,2023-06-15,36,90,6,False
946347,2023-06-15,26,9,5,False
946348,2023-06-15,5,99,6,False
946349,2023-06-15,18,46,6,False
946350,2023-06-15,15,25,6,False
946351,2023-06-15,22,65,10,False
946352,2023-06-15,20,27,12,False
946353,2023-06-15,14,8,1,False
946354,2023-06-15,39,74,8,False
946355,2023-06-15,7,67,8,False
946356,2023-06-15,3,59,2,True
946357,2023-06-15,22,96,15,False
946358,2023-06-15,24,66,20,False
946359,2023-06-15,33,93,15,False
946360,2023-06-15,14,72,8,False
946361,2023-06-15,29,70,6,False
946362,2023-06-15,33,69,12,False
946363,2023-06-15,40,6,20,False
946364,2023-06-15,34,49,5,False
946365,2023-06-15,30,71,15,True
946366,2023-06-15,38,59,10,False
946367,2023-06-15,28,56,5,False
946368,2023-06-15,37,3,2,False
946369,2023-06-15,28,90,8,False
946370,2023-06-15,12,17,10,False
946371,2023-06-15,7,89,8,False
946372,2023-06-15,15,21,8,False
946373,2023-06-15,28,60,14,False
946374,2023-06-15,10,9,14,False
946375,2023-06-15,9,25,14,False
946376,2023-06-15,29,11,25,False
946377,2023-06-15,16,62,12,False
946378,2023-06-15,18,37,12,False
946379,2023-06-15,14,57,6,False
946380,2023-06-15,15,42,20,False
946381,2023-06-15,9,25,15,False
946382,2023-06-15,4,49,12,False
946383,2023-06-15,40,77,12,False
946384,2023-06-15,37,25,14,False
946385,2023-06-15,3,85,8,False
946386,2023-06-15,28,63,6,False
946387,2023-06-15,24,99,1,True
946388,2023-06-15,23,13,14,False
946389,2023-06-15,9,28,20,False
946390,2023-06-15,34,5,15,False
946391,2023-06-15,26,39,2,True
946392,2023-06-15,9,23,2,True
946393,2023-06-15,32,38,20,False
946394,2023-06-15,3,74,12,False
946395,2023-06-15,40,42,10,False
946396,2023-06-15,3,50,15,False
946397,2023-06-15,28,27,20,False
946398,2023-06-15,23,46,1,True
946399,2023-06-15,5,38,8,False
946400,2023-06-15,16,50,6,False
946401,2023-06-15,36,99,5,False
946402,2023-06-15,18,26,15,False
946403,2023-06-15,37,57,10,False
946404,2023-06-15,39,43,25,False
946405,2023-06-15,33,61,8,False
946406,2023-06-15,31,1,10,False
946407,2023-06-15,5,35,14,False
946408,2023-06-15,15,38,1,True
946409,2023-06-15,31,77,8,False
946410,2023-06-15,16,85,6,False
946411,2023-06-15,9,63,25,False
946412,2023-06-15,28,65,15,False
946413,2023-06-15,28,92,2,True
946414,2023-06-15,30,6,20,False
946415,2023-06-15,26,80,8,False
946416,2023-06-15,36,56,8,False
946417,2023-06-15,30,31,2,True
946418,2023-06-15,15,57,2,True
946419,2023-06-15,20,3,1,True
946420,2023-06-15,38,36,10,False
946421,2023-06-15,7,77,1,True
946422,2023-06-15,25,87,20,False
946423,2023-06-15,25,93,15,False
946424,2023-06-15,40,25,20,False
946425,2023-06-15,21,72,25,False
946426,2023-06-15,7,76,1,True
946427,2023-06-15,39,5,15,False
946428,2023-06-15,11,37,1,True
946429,2023-06-15,39,68,25,False
946430,2023-06-15,23,79,25,False
946431,2023-06-15,32,64,2,False
946432,2023-06-15,16,42,6,False
946433,2023-06-15,32,65,25,False
946434,2023-06-15,19,79,10,False
946435,2023-06-15,19,1,20,False
946436,2023-06-15,6,4,15,False
946437,2023-06-15,40,21,8,False
946438,2023-06-15,8,12,10,False
946439,2023-06-15,30,88,15,False
946440,2023-06-15,28,82,5,False
946441,2023-06-15,15,39,8,False
946442,2023-06-15,40,34,12,False
946443,2023-06-15,15,27,5,False
946444,2023-06-15,3,34,1,False
946445,2023-06-15,21,23,15,False
946446,2023-06-15,5,15,1,True
946447,2023-06-15,19,90,14,False
946448,2023-06-15,26,40,8,False
946449,2023-06-15,8,33,15,False
946450,2023-06-15,27,21,12,False
946451,2023-06-15,36,2,14,False
946452,2023-06-15,7,78,12,False
946453,2023-06-15,22,85,14,False
946454,2023-06-15,29,93,8,False
946455,2023-06-15,36,58,1,True
946456,2023-06-15,35,26,10,False
946457,2023-06-15,39,7,1,True
946458,2023-06-15,32,15,12,False
946459,2023-06-15,18,92,8,False
946460,2023-06-15,10,75,25,False
946461,2023-06-15,10,100,5,False
946462,2023-06-15,32,66,14,False
946463,2023-06-15,33,15,15,False
946464,2023-06-15,28,58,8,False
946465,2023-06-15,39,85,5,False
946466,2023-06-15,21,58,10,False
946467,2023-06-15,37,66,25,False
946468,2023-06-15,36,31,20,False
946469,2023-06-15,35,89,8,False
946470,2023-06-15,12,45,14,False
946471,2023-06-15,28,59,20,False
946472,2023-06-15,26,46,25,False
946473,2023-06-15,29,98,25,False
946474,2023-06-15,32,1,15,False
946475,2023-06-15,12,3,2,False
946476,2023-06-15,6,84,8,False
946477,2023-06-15,2,21,10,False
946478,2023-06-15,10,95,2,True
946479,2023-06-15,16,28,1,True
946480,2023-06-15,12,79,14,False
946481,2023-06-15,40,45,10,False
946482,2023-06-15,34,29,20,False
946483,2023-06-15,30,73,2,True
946484,2023-06-15,23,76,1,True
946485,2023-06-15,18,100,14,False
946486,2023-06-15,29,19,10,False
946487,2023-06-15,35,35,6,False
946488,2023-06-15,2,98,10,False
946489,2023-06-15,29,73,6,False
946490,2023-06-15,15,66,8,False
946491,2023-06-15,3,19,1,False
946492,2023-06-15,15,71,14,False
946493,2023-06-15,21,81,1,True
946494,2023-06-15,7,22,1,False
946495,2023-06-15,2,5,5,False
946496,2023-06-15,10,33,2,True
946497,2023-06-15,15,71,10,False
946498,2023-06-15,1,8,20,False
946499,2023-06-15,25,87,6,False
946500,2023-06-15,4,5,10,False
946501,2023-06-15,26,89,8,False
946502,2023-06-15,40,15,2,False
946503,2023-06-15,35,32,15,False
946504,2023-06-15,7,57,25,False
946505,2023-06-15,38,68,5,True
946506,2023-06-15,6,92,15,False
946507,2023-06-15,12,84,8,False
946508,2023-06-15,11,19,10,False
946509,2023-06-15,8,93,12,False
946510,2023-06-15,28,37,12,False
946511,2023-06-15,7,35,14,False
946512,2023-06-15,14,10,20,False
946513,2023-06-15,1,85,1,True
946514,2023-06-15,17,75,14,False
946515,2023-06-15,4,24,20,False
946516,2023-06-15,39,49,6,False
946517,2023-06-15,18,94,8,False
946518,2023-06-15,7,72,2,False
946519,2023-06-15,23,97,2,False
946520,2023-06-15,8,87,6,False
946521,2023-06-15,6,64,10,False
946522,2023-06-15,17,56,12,False
946523,2023-06-15,6,81,14,False
946524,2023-06-15,36,93,25,False
946525,2023-06-15,14,47,20,False
946526,2023-06-15,6,11,14,False
946527,2023-06-15,11,98,8,False
946528,2023-06-15,12,37,6,False
946529,2023-06-15,1,7,5,False
946530,2023-06-15,5,14,2,False
946531,2023-06-15,3,98,1,False
946532,2023-06-15,24,9,14,False
946533,2023-06-15,31,70,8,False
946534,2023-06-15,5,69,1,True
946535,2023-06-15,26,38,15,False
946536,2023-06-15,15,39,2,False
946537,2023-06-15,23,29,14,False
946538,2023-06-15,39,49,20,False
946539,2023-06-15,39,32,25,False
946540,2023-06-15,24,90,5,False
946541,2023-06-15,16,42,10,False
946542,2023-06-15,26,36,20,False
946543,2023-06-15,26,63,12,False
946544,2023-06-15,16,64,10,False
946545,2023-06-15,12,28,12,False
946546,2023-06-15,27,78,5,False
946547,2023-06-15,8,64,10,False
946548,2023-06-15,7,44,12,False
946549,2023-06-15,3,41,10,False
946550,2023-06-15,31,59,14,False
946551,2023-06-15,32,68,8,False
946552,2023-06-15,24,77,1,True
946553,2023-06-15,4,31,5,False
946554,2023-06-15,26,7,12,False
946555,2023-06-15,26,95,14,False
946556,2023-06-15,23,91,14,False
946557,2023-06-15,3,98,20,False
946558,2023-06-15,16,99,8,False
946559,2023-06-15,32,25,6,False
946560,2023-06-15,9,77,12,False
946561,2023-06-15,31,50,8,False
946562,2023-06-15,13,53,20,False
946563,2023-06-15,19,2,25,False
946564,2023-06-15,16,99,1,True
946565,2023-06-15,22,2,5,False
946566,2023-06-15,12,14,1,False
946567,2023-06-15,14,29,5,False
946568,2023-06-15,17,58,10,False
946569,2023-06-15,40,8,2,False
946570,2023-06-15,31,25,1,True
946571,2023-06-15,23,75,1,False
946572,2023-06-15,8,82,10,False
946573,2023-06-15,16,92,5,False
946574,2023-06-15,22,66,10,False
946575,2023-06-15,29,95,8,False
946576,2023-06-15,14,16,1,False
946577,2023-06-15,16,8,5,False
946578,2023-06-15,14,68,5,False
946579,2023-06-15,9,67,5,True
946580,2023-06-15,16,30,8,False
946581,2023-06-15,29,22,2,True
946582,2023-06-15,36,93,12,False
946583,2023-06-15,2,68,6,False
946584,2023-06-15,9,94,1,True
946585,2023-06-15,26,29,20,False
946586,2023-06-15,14,10,6,False
946587,2023-06-15,35,36,5,False
946588,2023-06-15,21,64,5,False
946589,2023-06-15,18,7,2,False
946590,2023-06-15,3,56,14,False
946591,2023-06-15,36,11,8,False
946592,2023-06-15,7,54,25,False
946593,2023-06-15,1,45,2,False
946594,2023-06-15,12,36,2,False
